date,city,AWND,PRCP,RHMN,SNWD,TMAX,TMIN,PM25,aqi,state,wind_direction
2023-01-01,Albany,10.3,0.0,62.0,0.0,51.0,34.0,7.275,40.0,New York,306
2023-01-01,Syracuse,8.3,0.0,65.0,0.0,50.0,38.0,9.2,51.0,New York,264
2023-01-02,Albany,2.0,0.0,59.0,0.0,51.0,29.0,13.941667,60.0,New York,165
2023-01-02,Syracuse,4.9,0.0,68.0,0.0,46.0,39.0,11.6,56.0,New York,248
2023-01-03,Albany,0.4,0.3,89.0,0.0,37.0,27.0,14.0,60.0,New York,278
2023-01-03,Syracuse,5.1,0.23,76.0,0.0,41.0,35.0,9.6,52.0,New York,67
2023-01-04,Albany,3.8,0.08,89.0,0.0,43.0,37.0,8.379167,46.0,New York,320
2023-01-04,Syracuse,5.1,0.61,92.0,0.0,45.0,41.0,5.341667,29.0,New York,18
2023-01-05,Albany,3.8,0.03,77.0,0.0,49.0,38.0,6.529167,36.0,New York,174
2023-01-05,Syracuse,5.4,0.15,59.0,0.0,48.0,35.0,7.933333,44.0,New York,244
2023-01-06,Albany,3.1,0.33,76.0,0.0,44.0,30.0,3.5,19.0,New York,152
2023-01-06,Syracuse,6.3,0.06,68.0,0.0,41.0,31.0,6.1,34.0,New York,245
2023-01-07,Albany,9.6,0.0,63.0,0.0,42.0,27.0,6.875,38.0,New York,309
2023-01-07,Syracuse,9.2,0.0,67.0,0.0,38.0,24.0,7.354167,41.0,New York,293
2023-01-08,Albany,3.8,0.0,50.0,0.0,35.0,19.0,5.6625,31.0,New York,330
2023-01-08,Syracuse,3.4,0.0,61.0,0.0,33.0,21.0,6.6125,37.0,New York,320
2023-01-09,Albany,4.7,0.0,66.0,0.0,36.0,18.0,10.0,53.0,New York,331
2023-01-09,Syracuse,8.9,0.0,59.0,0.0,37.0,21.0,9.7,52.0,New York,265
2023-01-10,Albany,9.6,0.0,54.0,0.0,38.0,22.0,5.879167,32.0,New York,315
2023-01-10,Syracuse,7.6,0.02,64.0,0.0,35.0,20.0,6.533333,36.0,New York,301
2023-01-11,Albany,4.5,0.0,52.0,0.0,33.0,19.0,7.9875,44.0,New York,343
2023-01-11,Syracuse,7.4,0.0,64.0,0.0,33.0,16.0,9.76,52.0,New York,90
2023-01-12,Albany,5.4,0.33,61.0,0.0,38.0,32.0,7.3,41.0,New York,163
2023-01-12,Syracuse,8.7,0.51,67.0,0.0,44.0,29.0,6.8,38.0,New York,133
2023-01-13,Albany,6.7,0.28,70.0,0.0,43.0,30.0,7.208333,40.0,New York,288
2023-01-13,Syracuse,11.4,0.5,78.0,0.0,39.0,24.0,3.954167,22.0,New York,315
2023-01-14,Albany,12.3,0.0,69.0,0.0,30.0,26.0,3.866667,21.0,New York,358
2023-01-14,Syracuse,11.0,0.0,77.0,0.0,24.0,19.0,3.5,19.0,New York,331
2023-01-15,Albany,11.6,0.0,50.0,0.0,33.0,19.0,4.0,22.0,New York,353
2023-01-15,Syracuse,8.5,0.0,74.0,0.0,25.0,13.0,3.7,21.0,New York,321
2023-01-16,Albany,8.1,0.0,47.0,0.0,34.0,19.0,6.454167,36.0,New York,352
2023-01-16,Syracuse,6.9,0.0,50.0,0.0,35.0,19.0,7.954167,44.0,New York,275
2023-01-17,Albany,1.6,0.05,45.0,0.0,33.0,18.0,7.675,42.0,New York,65
2023-01-17,Syracuse,4.3,0.13,66.0,0.0,34.0,19.0,8.429167,47.0,New York,164
2023-01-18,Albany,8.5,0.02,71.0,0.0,44.0,32.0,6.0,33.0,New York,303
2023-01-18,Syracuse,11.0,0.16,86.0,0.0,43.0,34.0,2.8,16.0,New York,262
2023-01-19,Albany,3.1,0.54,72.0,0.0,39.0,29.0,8.35,46.0,New York,331
2023-01-19,Syracuse,6.7,0.62,88.0,0.0,36.0,29.0,4.9,27.0,New York,104
2023-01-20,Albany,7.8,0.23,72.0,1.2,38.0,32.0,5.925,33.0,New York,289
2023-01-20,Syracuse,9.8,0.41,92.0,0.0,39.0,31.0,4.375,24.0,New York,274
2023-01-21,Albany,6.5,0.0,69.0,0.0,33.0,30.0,2.4,13.0,New York,321
2023-01-21,Syracuse,4.9,0.02,72.0,1.2,33.0,30.0,2.5,14.0,New York,286
2023-01-22,Albany,3.8,0.24,64.0,0.0,36.0,30.0,8.2625,46.0,New York,172
2023-01-22,Syracuse,7.2,0.12,62.0,0.0,38.0,32.0,6.795833,37.0,New York,170
2023-01-23,Albany,9.2,0.56,72.0,3.9,34.0,30.0,7.258333,40.0,New York,335
2023-01-23,Syracuse,9.2,0.16,75.0,3.1,33.0,31.0,8.004167,44.0,New York,315
2023-01-24,Albany,7.4,0.0,64.0,7.1,36.0,31.0,4.2,23.0,New York,262
2023-01-24,Syracuse,15.0,0.01,70.0,3.1,36.0,30.0,6.5,36.0,New York,259
2023-01-25,Albany,5.6,0.24,70.0,7.1,36.0,28.0,6.45,36.0,New York,168
2023-01-25,Syracuse,8.3,0.2,75.0,2.0,34.0,27.0,6.291667,34.0,New York,123
2023-01-26,Albany,10.1,0.05,55.0,5.9,41.0,28.0,5.617391,31.0,New York,297
2023-01-26,Syracuse,12.8,0.02,69.0,3.1,39.0,29.0,3.9,22.0,New York,253
2023-01-27,Albany,3.1,0.0,59.0,5.1,36.0,27.0,3.9,22.0,New York,173
2023-01-27,Syracuse,9.2,0.02,52.0,3.9,35.0,25.0,4.5,25.0,New York,214
2023-01-28,Albany,8.1,0.0,41.0,3.9,45.0,25.0,8.529167,47.0,New York,203
2023-01-28,Syracuse,11.2,0.0,49.0,2.0,41.0,27.0,7.554167,42.0,New York,236
2023-01-29,Albany,6.3,0.0,58.0,3.1,44.0,22.0,12.183333,57.0,New York,178
2023-01-29,Syracuse,7.4,0.05,65.0,2.0,45.0,29.0,6.65,37.0,New York,209
2023-01-30,Albany,5.8,0.03,66.0,2.0,41.0,28.0,5.9,33.0,New York,340
2023-01-30,Syracuse,4.5,0.05,78.0,0.0,30.0,26.0,4.6,26.0,New York,294
2023-01-31,Albany,7.6,0.0,48.0,2.0,30.0,18.0,4.766667,26.0,New York,325
2023-01-31,Syracuse,7.2,0.02,42.0,3.1,29.0,17.0,5.2625,29.0,New York,303
2023-02-01,Albany,4.0,0.0,42.0,2.0,29.0,12.0,7.208333,40.0,New York,320
2023-02-01,Syracuse,8.7,0.0,48.0,2.0,25.0,15.0,7.720833,43.0,New York,249
2023-02-02,Albany,8.9,0.0,35.0,2.0,36.0,19.0,10.7,54.0,New York,192
2023-02-02,Syracuse,13.2,0.01,34.0,1.2,37.0,23.0,6.5,36.0,New York,230
2023-02-03,Albany,21.7,0.0,38.0,2.0,33.0,-10.0,4.133333,23.0,New York,315
2023-02-03,Syracuse,19.9,0.07,47.0,2.0,25.0,-7.0,2.745833,15.0,New York,312
2023-02-04,Albany,7.4,0.0,39.0,2.0,18.0,-13.0,4.433333,24.0,New York,317
2023-02-04,Syracuse,7.6,0.0,51.0,7.1,27.0,-13.0,4.245833,23.0,New York,181
2023-02-05,Albany,11.6,0.0,41.0,2.0,41.0,18.0,8.15,45.0,New York,168
2023-02-05,Syracuse,7.4,0.0,40.0,5.1,45.0,23.0,4.6,26.0,New York,194
2023-02-06,Albany,6.3,0.0,49.0,1.2,41.0,21.0,13.95,60.0,New York,360
2023-02-06,Syracuse,8.5,0.05,61.0,3.1,37.0,20.0,11.016667,55.0,New York,298
2023-02-07,Albany,9.8,0.05,34.0,1.2,40.0,13.0,10.025,53.0,New York,169
2023-02-07,Syracuse,8.9,0.05,42.0,2.0,46.0,18.0,9.1375,51.0,New York,183
2023-02-08,Albany,6.7,0.0,47.0,1.2,46.0,26.0,12.758333,58.0,New York,309
2023-02-08,Syracuse,8.1,0.0,46.0,1.2,47.0,26.0,8.7,48.0,New York,269
2023-02-09,Albany,7.2,0.15,71.0,0.0,48.0,25.0,14.808333,62.0,New York,168
2023-02-09,Syracuse,9.4,0.84,70.0,0.0,56.0,25.0,13.0875,58.0,New York,163
2023-02-10,Albany,11.6,0.0,54.0,0.0,51.0,34.0,7.254167,40.0,New York,260
2023-02-10,Syracuse,15.9,0.05,63.0,0.0,53.0,33.0,4.045833,22.0,New York,261
2023-02-11,Albany,11.0,0.0,44.0,0.0,38.0,23.0,2.5,14.0,New York,306
2023-02-11,Syracuse,10.3,0.02,61.0,1.2,34.0,23.0,7.3,41.0,New York,265
2023-02-12,Albany,2.5,0.0,32.0,0.0,47.0,23.0,8.883333,49.0,New York,148
2023-02-12,Syracuse,2.5,0.0,34.0,0.0,49.0,21.0,8.841667,49.0,New York,210
2023-02-13,Albany,4.3,0.0,31.0,0.0,52.0,24.0,12.3,57.0,New York,303
2023-02-13,Syracuse,6.9,0.0,25.0,0.0,54.0,22.0,8.258333,46.0,New York,252
2023-02-14,Albany,9.6,0.0,35.0,0.0,50.0,30.0,5.5,31.0,New York,304
2023-02-14,Syracuse,8.1,0.0,35.0,0.0,50.0,30.0,5.2,29.0,New York,247
2023-02-15,Albany,11.6,0.0,36.0,0.0,64.0,31.0,8.120833,45.0,New York,171
2023-02-15,Syracuse,13.2,0.0,31.0,0.0,69.0,37.0,6.158333,34.0,New York,195
2023-02-16,Albany,3.8,0.0,47.0,0.0,57.0,40.0,9.9625,52.0,New York,41
2023-02-16,Syracuse,5.1,0.0,58.0,0.0,49.0,42.0,8.766667,48.0,New York,255
2023-02-17,Albany,12.5,0.08,60.0,0.0,55.0,23.0,6.4,36.0,New York,297
2023-02-17,Syracuse,11.2,0.03,71.0,0.0,51.0,22.0,2.9,16.0,New York,286
2023-02-18,Albany,8.3,0.0,29.0,0.0,40.0,19.0,4.108333,23.0,New York,305
2023-02-18,Syracuse,7.8,0.01,34.0,1.2,43.0,18.0,5.379167,29.0,New York,252
2023-02-19,Albany,10.5,0.0,33.0,0.0,47.0,23.0,8.5375,47.0,New York,172
2023-02-19,Syracuse,9.8,0.0,26.0,0.0,51.0,24.0,6.683333,37.0,New York,184
2023-02-20,Albany,8.5,0.0,40.0,0.0,56.0,35.0,4.5,25.0,New York,228
2023-02-20,Syracuse,9.2,0.0,41.0,0.0,48.0,28.0,3.5,19.0,New York,245
2023-02-21,Albany,6.9,0.18,52.0,0.0,46.0,27.0,7.258333,40.0,New York,228
2023-02-21,Syracuse,10.1,0.03,50.0,0.0,47.0,23.0,8.904167,49.0,New York,237
2023-02-22,Albany,6.3,0.31,46.0,0.0,38.0,25.0,5.691667,31.0,New York,323
2023-02-22,Syracuse,8.9,0.55,48.0,0.0,35.0,30.0,3.754167,21.0,New York,37
2023-02-23,Albany,6.0,0.7,85.0,3.1,35.0,23.0,4.4,24.0,New York,139
2023-02-23,Syracuse,7.4,0.23,88.0,3.1,33.0,29.0,6.7,37.0,New York,18
2023-02-24,Albany,16.3,0.0,52.0,2.0,38.0,19.0,4.434783,24.0,New York,314
2023-02-24,Syracuse,12.3,0.04,68.0,2.0,32.0,15.0,5.15,28.0,New York,299
2023-02-25,Albany,4.7,0.08,59.0,2.0,21.0,12.0,4.791667,26.0,New York,320
2023-02-25,Syracuse,4.0,0.15,67.0,3.9,23.0,10.0,4.829167,27.0,New York,202
2023-02-26,Albany,9.2,0.0,51.0,3.9,39.0,16.0,10.5,54.0,New York,291
2023-02-26,Syracuse,8.9,0.01,56.0,5.9,36.0,13.0,10.2,53.0,New York,268
2023-02-27,Albany,7.6,0.18,42.0,3.1,35.0,23.0,6.495833,36.0,New York,322
2023-02-27,Syracuse,9.8,0.2,43.0,3.1,35.0,19.0,5.133333,28.0,New York,94
2023-02-28,Albany,4.7,0.16,72.0,5.9,36.0,26.0,7.0375,39.0,New York,170
2023-02-28,Syracuse,11.4,0.24,64.0,5.9,37.0,29.0,4.954167,27.0,New York,185
2023-03-01,Albany,4.3,0.01,50.0,5.9,39.0,20.0,5.2,29.0,New York,173
2023-03-01,Syracuse,8.9,0.0,57.0,5.9,38.0,26.0,5.1,28.0,New York,137
2023-03-02,Albany,9.4,0.18,67.0,5.1,41.0,35.0,7.541667,42.0,New York,287
2023-03-02,Syracuse,9.6,0.02,76.0,3.9,37.0,31.0,12.095833,56.0,New York,277
2023-03-03,Albany,6.5,0.26,36.0,2.0,40.0,27.0,5.279167,29.0,New York,339
2023-03-03,Syracuse,8.3,0.41,36.0,3.9,40.0,21.0,6.341667,35.0,New York,104
2023-03-04,Albany,6.5,0.73,78.0,9.1,37.0,32.0,2.2,12.0,New York,349
2023-03-04,Syracuse,9.2,0.19,82.0,5.1,36.0,32.0,2.6,14.0,New York,12
2023-03-05,Albany,8.7,0.0,60.0,5.9,42.0,33.0,7.15,39.0,New York,309
2023-03-05,Syracuse,7.4,0.0,67.0,3.9,40.0,32.0,9.0375,50.0,New York,266
2023-03-06,Albany,12.8,0.0,37.0,3.9,44.0,33.0,5.195833,28.0,New York,309
2023-03-06,Syracuse,7.4,0.0,36.0,3.1,42.0,28.0,7.879167,43.0,New York,287
2023-03-07,Albany,15.2,0.0,50.0,2.0,36.0,27.0,2.1,12.0,New York,323
2023-03-07,Syracuse,13.0,0.0,49.0,2.0,34.0,26.0,2.2,12.0,New York,323
2023-03-08,Albany,12.8,0.0,52.0,2.0,39.0,26.0,3.466667,19.0,New York,321
2023-03-08,Syracuse,10.5,0.0,66.0,2.0,31.0,26.0,3.958333,22.0,New York,315
2023-03-09,Albany,9.8,0.0,47.0,1.2,43.0,28.0,4.395833,24.0,New York,329
2023-03-09,Syracuse,6.5,0.0,66.0,2.0,33.0,23.0,5.0,28.0,New York,307
2023-03-10,Albany,3.4,0.1,45.0,0.0,44.0,20.0,4.5,25.0,New York,323
2023-03-10,Syracuse,5.4,0.1,57.0,1.2,38.0,20.0,4.7,26.0,New York,65
2023-03-11,Albany,8.3,0.15,57.0,2.0,41.0,28.0,6.929167,38.0,New York,346
2023-03-11,Syracuse,8.7,0.17,64.0,2.0,33.0,24.0,6.679167,37.0,New York,315
2023-03-12,Albany,2.5,0.0,39.0,1.2,46.0,21.0,6.741667,37.0,New York,342
2023-03-12,Syracuse,2.0,0.0,57.0,3.1,39.0,16.0,6.7,37.0,New York,207
2023-03-13,Albany,5.8,0.37,60.0,0.0,43.0,33.0,5.0,28.0,New York,135
2023-03-13,Syracuse,6.9,0.12,67.0,2.0,40.0,32.0,3.5,19.0,New York,173
2023-03-14,Albany,12.8,1.61,82.0,5.9,35.0,32.0,1.654167,9.0,New York,334
2023-03-14,Syracuse,14.3,0.66,88.0,3.9,32.0,29.0,3.816667,21.0,New York,300
2023-03-15,Albany,19.9,0.0,54.0,7.1,37.0,29.0,2.208333,12.0,New York,311
2023-03-15,Syracuse,13.9,0.01,42.0,9.1,36.0,26.0,2.575,14.0,New York,298
2023-03-16,Albany,6.9,0.0,31.0,5.1,51.0,28.0,6.2,34.0,New York,319
2023-03-16,Syracuse,6.7,0.0,31.0,9.1,49.0,28.0,4.5,25.0,New York,231
2023-03-17,Albany,4.3,0.07,48.0,3.1,47.0,32.0,13.345833,59.0,New York,171
2023-03-17,Syracuse,9.6,0.5,57.0,7.1,49.0,35.0,7.741667,43.0,New York,205
2023-03-18,Albany,11.4,0.0,40.0,2.0,44.0,28.0,5.195833,28.0,New York,309
2023-03-18,Syracuse,12.1,0.03,46.0,2.0,42.0,24.0,5.404167,30.0,New York,261
2023-03-19,Albany,14.1,0.0,43.0,0.0,33.0,22.0,3.2,18.0,New York,281
2023-03-19,Syracuse,19.0,0.0,45.0,1.2,33.0,23.0,2.3,13.0,New York,263
2023-03-20,Albany,6.0,0.0,15.0,0.0,52.0,21.0,8.504167,47.0,New York,216
2023-03-20,Syracuse,10.5,0.0,18.0,1.2,50.0,27.0,5.791667,32.0,New York,231
2023-03-21,Albany,4.0,0.0,24.0,0.0,59.0,24.0,12.482609,57.0,New York,276
2023-03-21,Syracuse,8.1,0.0,29.0,0.0,56.0,29.0,11.283333,55.0,New York,231
2023-03-22,Albany,6.7,0.0,20.0,0.0,63.0,34.0,6.8,38.0,New York,190
2023-03-22,Syracuse,5.6,0.0,31.0,0.0,60.0,30.0,7.0,39.0,New York,177
2023-03-23,Albany,10.7,0.11,66.0,0.0,56.0,39.0,10.6125,54.0,New York,202
2023-03-23,Syracuse,8.5,0.21,48.0,0.0,56.0,34.0,8.608333,48.0,New York,235
2023-03-24,Albany,9.6,0.0,39.0,0.0,51.0,34.0,6.2375,34.0,New York,315
2023-03-24,Syracuse,7.2,0.0,43.0,0.0,46.0,29.0,5.054167,28.0,New York,303
2023-03-25,Albany,5.8,0.19,58.0,0.0,41.0,29.0,7.6,42.0,New York,165
2023-03-25,Syracuse,11.6,0.61,57.0,0.0,46.0,27.0,2.7,15.0,New York,139
2023-03-26,Albany,9.6,0.01,29.0,0.0,56.0,31.0,4.345833,24.0,New York,277
2023-03-26,Syracuse,14.1,0.0,34.0,0.0,53.0,33.0,4.141667,23.0,New York,264
2023-03-27,Albany,4.5,0.23,33.0,0.0,52.0,27.0,6.745833,37.0,New York,350
2023-03-27,Syracuse,5.1,0.2,48.0,0.0,45.0,28.0,5.775,32.0,New York,27
2023-03-28,Albany,8.7,0.02,32.0,0.0,53.0,33.0,3.4,19.0,New York,322
2023-03-28,Syracuse,6.7,0.0,43.0,0.0,46.0,30.0,3.7,21.0,New York,293
2023-03-29,Albany,8.5,0.03,26.0,0.0,56.0,25.0,6.15,34.0,New York,239
2023-03-29,Syracuse,12.8,0.04,24.0,0.0,55.0,28.0,5.941667,33.0,New York,241
2023-03-30,Albany,12.3,0.0,29.0,0.0,39.0,24.0,3.808333,21.0,New York,316
2023-03-30,Syracuse,9.2,0.0,33.0,0.0,38.0,24.0,4.270833,23.0,New York,299
2023-03-31,Albany,6.9,0.15,34.0,0.0,48.0,20.0,5.8,32.0,New York,163
2023-03-31,Syracuse,7.6,0.04,49.0,0.0,50.0,24.0,6.3,35.0,New York,175
2023-04-01,Albany,10.5,0.45,26.0,0.0,74.0,41.0,9.52,,New York,192
2023-04-01,Syracuse,15.2,0.62,21.0,0.0,73.0,35.0,5.608333,31.0,New York,236
2023-04-02,Syracuse,11.4,0.0,29.0,0.0,38.0,26.0,3.825,21.0,New York,317
2023-04-03,Albany,11.6,0.0,23.0,0.0,63.0,24.0,4.6,26.0,New York,175
2023-04-03,Syracuse,10.5,0.06,25.0,0.0,69.0,27.0,3.1,17.0,New York,188
2023-04-04,Albany,6.9,0.01,51.0,0.0,58.0,45.0,5.675,31.0,New York,346
2023-04-04,Syracuse,6.3,0.14,64.0,0.0,53.0,44.0,5.433333,30.0,New York,77
2023-04-05,Albany,9.2,0.15,49.0,0.0,56.0,44.0,7.358333,41.0,New York,162
2023-04-05,Syracuse,12.5,0.94,50.0,0.0,75.0,46.0,7.608333,42.0,New York,151
2023-04-06,Albany,7.6,0.16,50.0,0.0,65.0,47.0,3.9,22.0,New York,185
2023-04-06,Syracuse,7.6,0.01,37.0,0.0,60.0,43.0,4.2,23.0,New York,252
2023-04-07,Albany,15.7,0.0,35.0,0.0,48.0,34.0,3.879167,21.0,New York,308
2023-04-07,Syracuse,12.3,0.0,40.0,0.0,44.0,30.0,3.854167,21.0,New York,288
2023-04-08,Albany,6.7,0.0,18.0,0.0,52.0,28.0,3.966667,22.0,New York,314
2023-04-08,Syracuse,4.7,0.0,21.0,0.0,50.0,26.0,3.875,21.0,New York,298
2023-04-09,Albany,3.6,0.0,17.0,0.0,55.0,29.0,3.6,20.0,New York,328
2023-04-09,Syracuse,2.7,0.0,22.0,0.0,55.0,27.0,4.5,25.0,New York,303
2023-04-10,Albany,2.2,0.0,14.0,0.0,67.0,30.0,9.095833,50.0,New York,173
2023-04-10,Syracuse,2.9,0.0,22.0,0.0,67.0,31.0,8.075,44.0,New York,217
2023-04-11,Albany,10.5,0.0,19.0,0.0,74.0,37.0,10.925,54.0,New York,239
2023-04-11,Syracuse,13.9,0.0,23.0,0.0,73.0,37.0,10.078261,53.0,New York,244
2023-04-12,Albany,11.9,0.0,24.0,0.0,78.0,56.0,7.8,43.0,New York,313
2023-04-12,Syracuse,12.3,0.0,29.0,0.0,81.0,51.0,8.5875,47.0,New York,273
2023-04-13,Albany,6.5,0.0,25.0,0.0,89.0,51.0,14.973913,62.0,New York,243
2023-04-13,Syracuse,11.0,0.0,23.0,0.0,86.0,61.0,10.2,53.0,New York,249
2023-04-14,Albany,3.1,0.0,19.0,0.0,89.0,58.0,17.416667,66.0,New York,355
2023-04-14,Syracuse,2.9,0.0,22.0,0.0,86.0,51.0,14.608333,61.0,New York,209
2023-04-15,Albany,7.4,0.0,36.0,0.0,84.0,52.0,7.1,39.0,New York,179
2023-04-15,Syracuse,4.7,0.0,26.0,0.0,88.0,52.0,8.7,48.0,New York,165
2023-04-16,Albany,8.5,0.0,48.0,0.0,78.0,57.0,4.491667,24.0,New York,166
2023-04-16,Syracuse,6.7,0.0,34.0,0.0,82.0,58.0,3.829167,21.0,New York,155
2023-04-17,Albany,6.0,0.48,73.0,0.0,64.0,49.0,4.291667,23.0,New York,173
2023-04-17,Syracuse,8.7,0.43,44.0,0.0,69.0,40.0,3.670833,20.0,New York,258
2023-04-18,Albany,8.1,0.0,43.0,0.0,51.0,38.0,1.8,10.0,New York,279
2023-04-18,Syracuse,13.0,0.04,60.0,0.0,46.0,38.0,1.5,8.0,New York,245
2023-04-19,Albany,8.7,0.0,56.0,0.0,47.0,35.0,3.575,19.0,New York,295
2023-04-19,Syracuse,11.2,0.06,51.0,0.0,44.0,34.0,4.483333,24.0,New York,276
2023-04-20,Albany,6.3,0.0,23.0,0.0,66.0,37.0,6.066667,33.0,New York,328
2023-04-20,Syracuse,3.8,0.01,35.0,0.0,60.0,35.0,5.175,28.0,New York,89
2023-04-21,Albany,10.1,0.0,28.0,0.0,79.0,45.0,6.0,33.0,New York,176
2023-04-21,Syracuse,7.8,0.0,20.0,0.0,88.0,50.0,9.281818,,New York,196
2023-04-22,Albany,12.3,0.77,55.0,0.0,68.0,53.0,6.875,38.0,New York,162
2023-04-22,Syracuse,11.6,0.63,36.0,0.0,77.0,49.0,9.141667,51.0,New York,154
2023-04-23,Albany,6.9,1.18,76.0,0.0,54.0,43.0,2.879167,16.0,New York,298
2023-04-23,Syracuse,6.0,0.0,45.0,0.0,56.0,43.0,6.8875,38.0,New York,302
2023-04-24,Albany,5.4,0.05,45.0,0.0,56.0,38.0,3.8,21.0,New York,312
2023-04-24,Syracuse,8.1,0.0,49.0,0.0,54.0,39.0,5.2,29.0,New York,267
2023-04-25,Albany,2.9,0.0,40.0,0.0,54.0,33.0,7.875,43.0,New York,314
2023-04-25,Syracuse,6.3,0.0,41.0,0.0,52.0,36.0,6.675,37.0,New York,253
2023-04-26,Albany,4.9,0.09,27.0,0.0,62.0,30.0,8.9625,49.0,New York,180
2023-04-26,Syracuse,5.1,0.0,48.0,0.0,55.0,36.0,8.35,46.0,New York,281
2023-04-27,Albany,3.4,0.0,32.0,0.0,62.0,40.0,6.2,34.0,New York,162
2023-04-27,Syracuse,2.7,0.0,25.0,0.0,61.0,34.0,4.3,24.0,New York,97
2023-04-28,Albany,4.9,0.0,32.0,0.0,66.0,39.0,9.470833,52.0,New York,166
2023-04-28,Syracuse,9.4,0.05,37.0,0.0,67.0,42.0,8.858333,49.0,New York,136
2023-04-29,Albany,5.1,0.15,43.0,0.0,56.0,46.0,5.504167,31.0,New York,151
2023-04-29,Syracuse,12.3,0.59,66.0,0.0,55.0,44.0,3.316667,18.0,New York,126
2023-04-30,Albany,5.4,0.77,67.0,0.0,59.0,48.0,1.5,8.0,New York,302
2023-04-30,Syracuse,11.4,1.1,86.0,0.0,53.0,45.0,1.6,9.0,New York,101
2023-05-01,Albany,9.8,0.5,42.0,0.0,59.0,45.0,2.504167,14.0,New York,222
2023-05-01,Syracuse,10.5,0.45,41.0,0.0,57.0,41.0,3.245833,18.0,New York,229
2023-05-02,Albany,4.9,0.05,49.0,0.0,56.0,44.0,2.8625,16.0,New York,176
2023-05-02,Syracuse,6.0,0.09,59.0,0.0,52.0,41.0,1.5125,8.0,New York,227
2023-05-03,Albany,4.5,0.27,51.0,0.0,56.0,44.0,2.0,11.0,New York,319
2023-05-03,Syracuse,6.5,0.21,73.0,0.0,48.0,40.0,0.9,5.0,New York,314
2023-05-04,Albany,5.8,0.0,53.0,0.0,60.0,45.0,2.091667,11.0,New York,350
2023-05-04,Syracuse,5.4,0.19,66.0,0.0,54.0,42.0,4.375,24.0,New York,314
2023-05-05,Albany,3.8,0.0,44.0,0.0,64.0,40.0,3.125,17.0,New York,334
2023-05-05,Syracuse,5.6,0.0,48.0,0.0,62.0,43.0,5.2,29.0,New York,294
2023-05-06,Albany,4.7,0.0,32.0,0.0,72.0,39.0,3.1,17.0,New York,318
2023-05-06,Syracuse,4.7,0.0,27.0,0.0,69.0,40.0,3.3,18.0,New York,284
2023-05-07,Albany,4.9,0.0,26.0,0.0,76.0,41.0,4.25,23.0,New York,333
2023-05-07,Syracuse,2.9,0.08,29.0,0.0,75.0,42.0,3.883333,21.0,New York,238
2023-05-08,Albany,10.1,0.0,23.0,0.0,71.0,47.0,4.321739,24.0,New York,308
2023-05-08,Syracuse,8.1,0.0,27.0,0.0,65.0,46.0,4.670833,26.0,New York,299
2023-05-09,Albany,4.7,0.0,25.0,0.0,66.0,41.0,3.5,19.0,New York,348
2023-05-09,Syracuse,5.4,0.0,27.0,0.0,63.0,41.0,3.7,21.0,New York,336
2023-05-10,Albany,6.5,0.0,26.0,0.0,72.0,36.0,6.154167,34.0,New York,292
2023-05-10,Syracuse,5.4,0.0,26.0,0.0,70.0,39.0,5.491304,30.0,New York,264
2023-05-11,Albany,6.3,0.0,26.0,0.0,80.0,43.0,8.0,44.0,New York,291
2023-05-11,Syracuse,4.7,0.0,32.0,0.0,78.0,44.0,6.875,38.0,New York,265
2023-05-12,Albany,7.4,0.01,28.0,0.0,84.0,50.0,7.5,42.0,New York,293
2023-05-12,Syracuse,6.7,0.0,27.0,0.0,84.0,56.0,7.9,44.0,New York,270
2023-05-13,Albany,9.2,0.0,19.0,0.0,79.0,54.0,9.120833,51.0,New York,333
2023-05-13,Syracuse,7.8,0.0,23.0,0.0,74.0,51.0,7.745833,43.0,New York,340
2023-05-14,Albany,7.8,0.0,26.0,0.0,68.0,47.0,4.433333,24.0,New York,347
2023-05-14,Syracuse,7.6,0.0,32.0,0.0,61.0,44.0,5.3125,29.0,New York,336
2023-05-15,Albany,6.3,0.0,25.0,0.0,74.0,37.0,4.1,23.0,New York,300
2023-05-15,Syracuse,8.7,0.0,24.0,0.0,72.0,38.0,4.9,27.0,New York,264
2023-05-16,Albany,10.7,0.0,16.0,0.0,80.0,47.0,7.533333,42.0,New York,277
2023-05-16,Syracuse,15.0,0.0,19.0,0.0,77.0,47.0,5.675,31.0,New York,266
2023-05-17,Albany,11.9,0.0,21.0,0.0,57.0,36.0,3.775,21.0,New York,341
2023-05-17,Syracuse,11.4,0.0,30.0,0.0,51.0,36.0,3.304167,18.0,New York,340
2023-05-18,Albany,6.3,0.0,23.0,0.0,64.0,32.0,3.8,21.0,New York,173
2023-05-18,Syracuse,4.5,0.0,24.0,0.0,66.0,31.0,3.1,17.0,New York,170
2023-05-19,Albany,14.1,0.0,44.0,0.0,72.0,48.0,8.2,46.0,New York,174
2023-05-19,Syracuse,12.3,0.0,37.0,0.0,77.0,54.0,8.866667,49.0,New York,187
2023-05-20,Albany,8.7,0.31,63.0,0.0,70.0,55.0,5.283333,29.0,New York,167
2023-05-20,Syracuse,8.5,0.2,43.0,0.0,76.0,51.0,8.941667,49.0,New York,201
2023-05-21,Albany,6.9,0.0,41.0,0.0,73.0,50.0,8.4,47.0,New York,324
2023-05-21,Syracuse,7.8,0.0,38.0,0.0,73.0,53.0,7.7,43.0,New York,286
